id,provider,session_id,timestamp,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,estimated_cost,usage_percent,reset_at,accuracy,source,metadata_json
587,claude,87,2026-05-11T16:41:31.951000+00:00,59,2,2329,31491,61,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
588,claude,87,2026-05-11T16:41:32.162000+00:00,59,2,2329,31491,61,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
589,claude,87,2026-05-11T16:41:32.332000+00:00,59,207,2329,31491,266,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
590,claude,87,2026-05-11T16:41:35.088000+00:00,7,2,1014,33820,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
591,claude,87,2026-05-11T16:41:35.306000+00:00,7,2,1014,33820,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
592,claude,87,2026-05-11T16:41:35.671000+00:00,7,209,1014,33820,216,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
593,claude,87,2026-05-11T16:41:37.531000+00:00,7,2,868,34834,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
594,claude,87,2026-05-11T16:41:37.768000+00:00,7,2,868,34834,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
595,claude,87,2026-05-11T16:41:37.980000+00:00,7,2,868,34834,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
596,claude,87,2026-05-11T16:41:38.119000+00:00,7,250,868,34834,257,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
597,claude,87,2026-05-11T16:41:40.164000+00:00,7,2,1448,35702,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
598,claude,87,2026-05-11T16:41:40.623000+00:00,7,2,1448,35702,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
599,claude,87,2026-05-11T16:41:40.819000+00:00,7,2,1448,35702,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
600,claude,87,2026-05-11T16:41:41.055000+00:00,7,250,1448,35702,257,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
601,claude,87,2026-05-11T16:41:44.086000+00:00,7,2,4812,37150,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
602,claude,87,2026-05-11T16:41:44.535000+00:00,7,2,4812,37150,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
603,claude,87,2026-05-11T16:41:44.738000+00:00,7,287,4812,37150,294,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
604,claude,87,2026-05-11T16:41:46.600000+00:00,7,2,482,41962,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
605,claude,87,2026-05-11T16:41:46.753000+00:00,7,133,482,41962,140,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
606,claude,87,2026-05-11T16:41:48.190000+00:00,7,2,157,42444,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
607,claude,87,2026-05-11T16:41:48.412000+00:00,7,101,157,42444,108,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
608,claude,87,2026-05-11T16:41:49.930000+00:00,7,58,125,42601,65,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
609,claude,87,2026-05-11T16:41:51.345000+00:00,5,78,87,42726,83,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
610,claude,87,2026-05-11T16:41:52.562000+00:00,6,69,101,42813,75,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
611,claude,87,2026-05-11T16:41:53.955000+00:00,6,79,93,42914,85,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
612,claude,87,2026-05-11T16:42:02.808000+00:00,4,71,99,43007,75,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
613,claude,87,2026-05-11T16:42:04.191000+00:00,4,72,274,43106,76,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
614,claude,87,2026-05-11T16:42:06.170000+00:00,4,2,231,43380,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
615,claude,87,2026-05-11T16:42:06.620000+00:00,4,2,231,43380,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
616,claude,87,2026-05-11T16:42:06.768000+00:00,4,204,231,43380,208,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
617,claude,87,2026-05-11T16:42:09.092000+00:00,5,2,303,43611,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
618,claude,87,2026-05-11T16:42:09.286000+00:00,5,134,303,43611,139,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
619,claude,87,2026-05-11T16:42:11.550000+00:00,4,2,2708,43914,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
620,claude,87,2026-05-11T16:42:12.237000+00:00,4,2,2708,43914,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
621,claude,87,2026-05-11T16:42:12.679000+00:00,4,2,2708,43914,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
622,claude,87,2026-05-11T16:42:12.912000+00:00,4,374,2708,43914,378,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
623,claude,87,2026-05-11T16:42:14.578000+00:00,5,1,816,46622,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
624,claude,87,2026-05-11T16:42:15.093000+00:00,5,1,816,46622,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
625,claude,87,2026-05-11T16:42:15.186000+00:00,5,1,816,46622,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
626,claude,87,2026-05-11T16:42:15.614000+00:00,5,1,816,46622,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
627,claude,87,2026-05-11T16:42:18.052000+00:00,5,2,1865,47438,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
628,claude,87,2026-05-11T16:42:18.890000+00:00,5,2,1865,47438,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
629,claude,87,2026-05-11T16:42:19.096000+00:00,5,2,1865,47438,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
630,claude,87,2026-05-11T16:42:19.508000+00:00,5,2,1865,47438,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
631,claude,87,2026-05-11T16:42:19.655000+00:00,5,424,1865,47438,429,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
632,claude,87,2026-05-11T16:42:22.131000+00:00,5,2,1990,49303,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
633,claude,87,2026-05-11T16:42:22.985000+00:00,5,2,1990,49303,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
634,claude,87,2026-05-11T16:42:23.193000+00:00,5,2,1990,49303,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
635,claude,87,2026-05-11T16:42:23.521000+00:00,5,345,1990,49303,350,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
636,claude,87,2026-05-11T16:42:26.286000+00:00,5,2,1606,51293,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
637,claude,87,2026-05-11T16:42:27.201000+00:00,5,2,1606,51293,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
638,claude,87,2026-05-11T16:42:27.686000+00:00,5,352,1606,51293,357,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
639,claude,87,2026-05-11T16:42:32.561000+00:00,5,5,690,52899,10,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
640,claude,87,2026-05-11T16:42:33.204000+00:00,5,5,690,52899,10,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
641,claude,87,2026-05-11T16:42:33.319000+00:00,5,185,690,52899,190,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
642,claude,87,2026-05-11T16:42:39.159000+00:00,63,53,225,53589,116,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
643,claude,87,2026-05-11T16:42:39.414000+00:00,63,53,225,53589,116,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
644,claude,87,2026-05-11T16:42:39.749000+00:00,63,217,225,53589,280,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
645,claude,87,2026-05-11T16:42:41.417000+00:00,5,60,420,53814,65,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
646,claude,87,2026-05-11T16:42:41.652000+00:00,5,60,420,53814,65,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
647,claude,87,2026-05-11T16:42:41.753000+00:00,5,202,420,53814,207,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
648,claude,87,2026-05-11T16:43:01.064000+00:00,5,1756,3719,54234,1761,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a146be015fe0dfa45.jsonl""}"
649,claude,87,2026-05-11T16:41:02.016000+00:00,3,2,31100,0,5,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
650,claude,87,2026-05-11T16:41:02.472000+00:00,3,142,31100,0,145,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
651,claude,87,2026-05-11T16:41:08.732000+00:00,5,2,2198,31100,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
652,claude,87,2026-05-11T16:41:09.390000+00:00,5,2,2198,31100,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
653,claude,87,2026-05-11T16:41:09.651000+00:00,5,2,2198,31100,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
654,claude,87,2026-05-11T16:41:10.034000+00:00,5,300,2198,31100,305,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
655,claude,87,2026-05-11T16:41:10.043000+00:00,5,300,2198,31100,305,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
656,claude,87,2026-05-11T16:41:15.522000+00:00,6,70,876,33298,76,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
657,claude,87,2026-05-11T16:41:15.635000+00:00,6,70,876,33298,76,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
658,claude,87,2026-05-11T16:41:15.760000+00:00,6,70,876,33298,76,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
659,claude,87,2026-05-11T16:41:16.055000+00:00,6,324,876,33298,330,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
660,claude,87,2026-05-11T16:41:21.149000+00:00,6,48,4287,34174,54,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
661,claude,87,2026-05-11T16:41:21.978000+00:00,6,48,4287,34174,54,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
662,claude,87,2026-05-11T16:41:22.421000+00:00,6,48,4287,34174,54,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
663,claude,87,2026-05-11T16:41:22.679000+00:00,6,406,4287,34174,412,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
664,claude,87,2026-05-11T16:41:24.488000+00:00,6,63,768,38461,69,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
665,claude,87,2026-05-11T16:41:24.707000+00:00,6,63,768,38461,69,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
666,claude,87,2026-05-11T16:41:25.369000+00:00,6,63,768,38461,69,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
667,claude,87,2026-05-11T16:41:25.583000+00:00,6,413,768,38461,419,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
668,claude,87,2026-05-11T16:41:26.664000+00:00,6,2,725,39229,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
669,claude,87,2026-05-11T16:41:27.101000+00:00,6,2,725,39229,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
670,claude,87,2026-05-11T16:41:27.331000+00:00,6,2,725,39229,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
671,claude,87,2026-05-11T16:41:27.784000+00:00,6,306,725,39229,312,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
672,claude,87,2026-05-11T16:41:29.036000+00:00,6,5,487,39954,11,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
673,claude,87,2026-05-11T16:41:29.321000+00:00,6,5,487,39954,11,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
674,claude,87,2026-05-11T16:41:29.544000+00:00,6,5,487,39954,11,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
675,claude,87,2026-05-11T16:41:29.794000+00:00,6,277,487,39954,283,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
676,claude,87,2026-05-11T16:41:32.758000+00:00,6,33,3820,40441,39,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
677,claude,87,2026-05-11T16:41:33.187000+00:00,6,33,3820,40441,39,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
678,claude,87,2026-05-11T16:41:33.511000+00:00,6,290,3820,40441,296,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
679,claude,87,2026-05-11T16:41:50.888000+00:00,6,1755,4117,44261,1761,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ae4ddec64acb28580.jsonl""}"
680,claude,88,2026-05-11T15:59:24.602000+00:00,3,827,5650,15369,830,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\C--Users-DISE-O-WEB\\[REDACTED].jsonl""}"
681,claude,88,2026-05-11T15:59:31.804000+00:00,3,827,5650,15369,830,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\C--Users-DISE-O-WEB\\[REDACTED].jsonl""}"
682,claude,88,2026-05-11T16:02:58.076000+00:00,3,654,955,21019,657,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\C--Users-DISE-O-WEB\\[REDACTED].jsonl""}"
683,claude,88,2026-05-11T16:03:06.495000+00:00,3,654,955,21019,657,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\C--Users-DISE-O-WEB\\[REDACTED].jsonl""}"
684,claude,89,2026-05-11T14:21:45.666000+00:00,3,184,5647,15376,187,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
685,claude,89,2026-05-11T14:21:47.278000+00:00,3,184,5647,15376,187,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
686,claude,89,2026-05-11T14:21:56.067000+00:00,5,402,3053,6432,407,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
687,claude,89,2026-05-11T14:22:01.306000+00:00,1,224,663,21023,225,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
688,claude,89,2026-05-11T14:28:34.237000+00:00,3,301,283,21686,304,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
689,claude,89,2026-05-11T14:28:34.680000+00:00,3,301,283,21686,304,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
690,claude,89,2026-05-11T14:28:38.749000+00:00,3,301,283,21686,304,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
691,claude,89,2026-05-11T14:30:02.570000+00:00,7,2255,1997,43884,2262,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
692,claude,89,2026-05-11T14:30:14.309000+00:00,1,441,2566,21969,442,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
